industry2_name,industry2_code,Unnamed: 0,amount,amplitude,chg,current,current_year_percent,dividend_yield,first_percent,float_market_capital,float_shares,followers,has_follow,income_cagr,issue_date_ts,lot_size,main_net_inflows,market_capital,name,net_profit_cagr,pb,pb_ttm,pcf,pe_ttm,percent,percent5m,ps,roe_ttm,symbol,tick_size,total_percent,total_shares,turnover_rate,type,volume,volume_ratio
纺织制造,S3501,11,66983685.0,4.02,0.22,36.58,63.45,,44.01,914500000,25000000,2033.0,False,56.30666938436384,1619712000000,100,-507105.0,3658000000,华生科技,82.03398901190309,3.625,3.625,,25.943,0.61,0.14,7.703400075547645,,SH605180,0.01,13.5,100000000,7.32,11,1829499.0,0.77
纺织制造,S3501,12,29543203.37,2.72,0.03,6.28,-2.69,6.369,139.89,4060491490,646575078,37080.0,False,7.102891633941177,1088092800000,100,2879415.0,4872340688,伟星股份,35.80506497117983,1.897,1.897,10.54377463523699,11.648,0.48,-0.16,1.851291912885424,16.69828765632416,SZ002003,0.01,492.12,775850428,0.73,11,4715515.0,1.7
纺织制造,S3501,13,68978772.0,3.64,0.01,4.95,11.24,0.0,48.95,7514819572,1518145368,12880.0,False,18.36504556503971,1114531200000,100,6213721.0,7520908997,华孚时尚,36.85747716347754,1.303,1.303,5.512482414420072,,0.2,0.2,0.476905857682531,-4.712394208178332,SZ002042,0.01,491.54,1519375555,0.92,11,14036298.0,1.98
纺织制造,S3501,14,12315942.0,1.77,0.01,23.68,-25.42,1.9,44.03,2841600000,120000000,6718.0,False,43.14848092866286,1487692800000,100,335780.0,2924480000,诺邦股份,70.88585328765103,3.524,3.524,5.445260289063163,10.894,0.04,-0.13,1.370388952693793,25.04155538048109,SH603238,0.01,26.58,123500000,0.43,11,519680.0,0.86
纺织制造,S3501,15,16343980.0,1.09,0.0,3.66,-6.87,1.366,0.0,3452779902,943382487,25133.0,False,20.34938568534677,907689600000,100,-2172953.0,3453813933,华茂股份,-35.13027510977356,0.808,0.808,8.512951811256565,9.423,0.0,0.55,0.9521427365440821,8.766331837822808,SZ000850,0.01,265.09,943665009,0.47,11,4474000.0,0.98
纺织制造,S3501,16,16009724.24,1.2,-0.01,9.12,-27.4,1.096,538.12,1274098382,139703770,17960.0,False,-4.780408051595309,1186070400000,100,-1590933.0,1612074255,宏达高科,1.030649525399995,0.906,0.906,17.36284778300875,22.529,-0.11,-0.11,3.340697398917933,4.079858512947036,SZ002144,0.01,-59.69,176762528,1.25,11,1752202.0,1.0
纺织制造,S3501,17,208175329.3,2.75,-0.35,125.23,-23.46,1.437,69.92,5866511556,46845896,33151.0,False,70.93494292884495,1600272000000,100,-2895438.0,53409631731,稳健医疗,138.2587057985865,4.882,4.882,12.29555515026772,13.446,-0.28,0.04,4.009877926725437,,SZ300888,0.01,1.65,426492308,3.54,11,1660487.0,0.91
纺织制造,S3501,18,25004274.2,1.46,-0.01,3.41,-19.76,0.674,24.47,2781327769,815638642,16940.0,False,0.533276513469349,1164816000000,100,-271460.0,2785268682,新野纺织,-38.48187939000296,0.647,0.647,31.48966082935355,19.618,-0.29,0.29,0.541143133556049,3.341950315927894,SZ002087,0.01,26.77,816794335,0.9,11,7328230.0,1.29
纺织制造,S3501,19,15682289.0,0.38,-0.02,5.23,-5.26,3.824,6.25,4817873385,921199500,35653.0,False,15.27141400276382,1091980800000,100,0.0,5652682538,航民股份,7.125416069923074,1.072,1.072,6.076189002869935,9.009,-0.38,0.0,0.8670659065791461,12.33714983016679,SH600987,0.01,348.5,1080818841,0.33,11,2995003.0,0.5700000000000001
纺织制造,S3501,20,19410833.34,1.82,-0.03,6.0,-9.31,0.833,0.28,3367559652,561259942,49835.0,False,-18.17333048092419,977673600000,100,-2378575.0,5294518848,鲁泰A,-55.80344308001624,0.668,0.668,12.88599235715946,77.495,-0.5,0.17,1.178582017692472,0.8760448559133921,SZ000726,0.01,169.92,882419808,0.58,11,3230278.0,0.91
纺织制造,S3501,21,1555497.0,1.09,-0.02,3.64,-5.31,1.639,0.0,647212169,177805541,4750.0,False,-18.17333048092419,871920000000,100,-765930.0,3212008101,鲁泰B,-55.80344308001624,0.337,0.337,7.817502029718013,39.106,-0.55,0.27,0.7150064240400531,0.8760448559133921,SZ200726,0.01,2012.59,882419808,0.24,11,425700.0,1.18
纺织制造,S3501,22,25460878.0,2.27,-0.13,21.47,-17.29,0.489,44.02,2770792858,129054162,11281.0,False,-7.264257516387018,1482249600000,100,-2670938.0,5156348669,开润股份,-13.98953863917166,3.365,3.365,95.81692307636018,56.48,-0.6000000000000001,0.0,2.775149128783753,7.286225778675506,SZ300577,0.01,203.33,240165285,0.91,11,1177344.0,1.01
纺织制造,S3501,23,5394009.0,0.99,-0.02,3.0,1.17,3.333,48.29,2391732690,797244230,12238.0,False,138.5406877518371,1046880000000,100,-1288663.0,10971499221,三房巷,378.2481356060574,1.863,1.863,101.5027397075795,15.619,-0.66,-0.33,0.5421319036226471,19.37929880821808,SH600370,0.01,71.69,3657166407,0.22,11,1788400.0,0.92
纺织制造,S3501,24,7191452.18,1.46,-0.06,8.16,-14.93,7.353,37.78,2635380512,322963298,16382.0,False,-1.150949875469509,1271952000000,100,-270600.0,2715350976,联发股份,-43.87362993217627,0.729,0.729,8.16139184660211,7.262,-0.73,-0.12,0.6946581549851131,10.30996606962187,SZ002394,0.01,-35.06,332763600,0.27,11,878901.0,0.86
纺织制造,S3501,25,2851.0,1.76,-0.004,0.451,-1.74,0.0,,22003027,48787200,571.0,False,-19.86913030008246,757267200000,100,0.0,90647096,三毛B股,53.09938391279052,1.367,1.367,2.380974597339659,,-0.88,0.0,0.101653872665386,-6.543472849714862,SH900922,0.001,,200991343,0.01,11,6300.0,0.07
纺织制造,S3501,26,8387454.0,1.83,-0.02,2.17,-23.86,0.461,74.87,3869848507,1783340326,22325.0,False,-6.204926576304038,938361600000,100,36325.0,3869848507,江苏阳光,-48.09662137219136,1.955,1.955,53.13579900169214,464.622,-0.91,0.0,1.958436477698713,0.404642869565175,SH600220,0.01,-10.7,1783340326,0.22,11,3857699.0,0.67
纺织制造,S3501,27,6164155.0,1.61,-0.05,4.92,-7.98,4.065,191.67,1794415236,364718544,12260.0,False,-0.583993228540846,959875200000,100,-386627.0,1794415236,金鹰股份,,1.679,1.679,27.08194491625901,48.557,-1.01,0.0,1.717639825441743,3.38981821280664,SH600232,0.01,-14.6,364718544,0.34,11,1250303.0,1.0
纺织制造,S3501,28,16004093.0,1.79,-0.04,3.31,-9.81,0.0,69.59,2084703081,629819662,17866.0,False,6.907087533221823,999446400000,100,-849093.0,2084703081,华纺股份,-22.5059446795569,1.458,1.458,8.709569343858224,149.445,-1.19,-0.3,0.60003995273901,0.953880994191419,SH600448,0.01,-33.0,629819662,0.76,11,4804280.0,0.51
纺织制造,S3501,29,8920200.0,1.63,-0.07,4.85,-4.72,0.8250000000000001,47.62,1319200000,272000000,18104.0,False,7.547233489420324,1082476800000,100,-1208288.0,1319200000,凤竹纺织,44.69293120299624,1.708,1.708,15.11899290881836,40.039,-1.42,-0.21,1.214093182262393,4.343032193315254,SH600493,0.01,55.28,272000000,0.67,11,1824001.0,0.89
纺织制造,S3501,30,8270506.0,2.07,-0.06,3.81,-7.75,0.0,0.0,1532041775,402110702,18325.0,False,9.449769774086981,896198400000,100,652505.0,1532041775,华升股份,87.66805226711405,2.323,2.323,,,-1.55,-0.26,1.539422325995945,-2.446214356043819,SH600156,0.01,-37.12,402110702,0.54,11,2154500.0,0.7000000000000001
纺织制造,S3501,31,7185218.0,2.08,-0.11,6.61,-6.51,0.0,199.25,1006069385,152204143,14223.0,False,-19.86913030008246,752688000000,100,-756133.0,1328552777,上海三毛,53.09938391279052,3.089,3.089,34.89632379687112,,-1.64,0.15,1.489871609592471,-6.543472849714862,SH600689,0.01,54.77,200991343,0.71,11,1084200.0,0.74
纺织制造,S3501,32,44295103.99,2.16,-0.11,5.45,-32.04,0.0,103.79,2929911008,537598350,31371.0,False,15.10993084601422,944668800000,100,-7214146.0,2934252750,欣龙控股,,3.609,3.609,9.068591548178812,20.837,-1.98,0.18,2.210664726797169,18.96063818534773,SZ000955,0.01,2.85,538395000,1.5,11,8068300.0,1.28
纺织制造,S3501,33,8251582.0,2.2,-0.12,5.78,1.76,0.0,101.31,2069240000,358000000,14375.0,False,-3.618448399076601,1166716800000,100,-670920.0,2069240000,浔兴股份,-14.24367192183348,2.481,2.481,12.5942334758522,9.143,-2.03,0.0,1.236839568320177,31.34030636497361,SZ002098,0.01,41.71,358000000,0.4,11,1418600.0,0.73
纺织制造,S3501,34,23109165.75,2.54,-0.25,11.15,-41.87,3.886,44.0,1504898162,134968445,11395.0,False,30.77452541168224,1496332800000,100,394544.0,2538353250,延江股份,-0.532257850919559,2.304,2.304,11.54708504585121,9.513,-2.19,0.0,1.578541097529481,26.87819668729578,SZ300658,0.01,15.1,227655000,1.53,11,2066550.0,0.86
纺织制造,S3501,35,39918086.0,6.2,-0.09,3.78,32.63,0.0,63.58,1207135157,319347925,9602.0,False,-66.76770373881307,844704000000,100,5894616.0,1276967243,*ST天首,-35.20320276236716,3.316,3.316,,,-2.33,-0.26,288.5825143952245,-9.289275423609782,SZ000611,0.01,62.37,337822022,3.34,11,10678684.0,1.17
纺织制造,S3501,36,57035945.0,3.47,-0.2,6.43,-19.29,3.11,-1.91,2951792779,459065751,19990.0,False,-0.481630638707175,1273507200000,100,-6032807.0,3714441512,嘉欣丝绸,,2.068,2.068,23.96364147814841,23.448,-3.02,0.0,1.360944290351141,8.831681638299631,SZ002404,0.01,46.06,577673641,1.91,11,8751900.0,0.91
纺织制造,S3501,37,135915924.0,5.76,-0.74,11.77,8.32,0.6970000000000001,44.09,2824800000,240000000,9142.0,False,178.0417779658932,1513526400000,100,-24306197.0,5507319873,巨星农牧,,1.905,1.905,11.97462213097532,15.208,-5.92,-0.08,2.645847591378664,19.45633679505856,SH603477,0.01,80.39,467911629,4.74,11,11368300.0,1.21
纺织制造,S3501,38,724512559.53,8.99,-0.19,2.48,133.96,0.0,131.05,10569455091,4261877053,19279.0,False,-27.7283396713338,962812800000,100,-16260919.0,10569455091,中银绒业,,9.538,9.538,355.0524878041132,252.773,-7.12,0.4,43.54444929102947,3.809268874905235,SZ000982,0.01,108.35,4261877053,6.69,11,285323427.0,0.5700000000000001
服装家纺,S3502,0,1368774336.88,22.64,6.06,36.36,-42.74,0.0,44.0,7425706664,204227356,17139.0,False,-60.65091685004405,1470067200000,100,47651546.0,7426492476,中潜股份,,20.777,20.777,319.64839386533,,20.0,0.0,56.53777646177449,-40.56590587250501,SZ300526,0.01,534.65,204248968,19.81,11,40452621.0,1.33
服装家纺,S3502,1,42467473.0,2.2,0.8200000000000001,8.99,45.94,0.0,44.04,1954066400,217360000,4948.0,False,-9.06004589156144,1467129600000,100,-13724108.0,1954066400,哈森股份,,1.989,1.989,137.0461718392592,,10.04,0.0,2.120242086539741,-3.344011415078872,SH603958,0.01,-15.47,217360000,2.17,11,4725154.0,1.16
服装家纺,S3502,2,468878163.0,12.06,2.2,24.17,370.23,0.0,44.01,6737867371,278769854,19123.0,False,24.44464039841463,1417536000000,100,8370966.0,6795986964,锦泓集团,,3.184,3.184,8.089122838558643,,10.01,0.0,1.783722016185947,-22.9121448611806,SH603518,0.01,46.06,281174471,7.38,11,20578909.0,1.1
服装家纺,S3502,3,390230860.0,9.99,0.6900000000000001,7.7,24.27,3.325,110.62,33260908419,4319598496,94098.0,False,10.33321691167757,977932800000,100,11437718.0,33260908419,海澜之家,13.80263521610956,2.377,2.377,10.81740625537756,14.264,9.84,0.0,1.696586068859451,16.47722944628273,SH600398,0.01,-63.64,4319598496,1.2,11,51761683.0,5.8
服装家纺,S3502,4,129578528.26,8.18,0.71,9.88,47.89,10.121,43.97,1954181996,197791700,19793.0,False,17.34481178847336,1433865600000,100,11161798.0,4051047000,汇洁股份,100.1838418282772,1.933,1.933,8.777042716383598,13.34,7.74,0.1,1.543048426803705,15.22416783413775,SZ002763,0.01,32.19,410025000,6.75,11,13352876.0,2.11
服装家纺,S3502,5,292942821.44,10.18,0.54,7.81,11.1,0.0,43.97,1608226687,205918910,7706.0,False,6.032034494336136,1483977600000,100,23587634.0,2575147642,万里马,-23.43417837798115,5.242,5.242,40.67866614588596,,7.43,-0.51,6.367489613841232,-21.99917493467853,SZ300591,0.01,157.23,329724410,18.65,11,38394408.0,4.38
服装家纺,S3502,6,445028778.44,8.84,1.08,16.12,71.67,2.481,44.05,1719467204,106666700,5914.0,False,11.39296410501476,1603641600000,100,-57423880.0,6958499444,欣贺股份,27.54804799659611,2.283,2.283,12.71755113008295,29.822,7.18,0.12,3.5372367717161,,SZ003016,0.01,49.4,431668700,25.68,11,27395988.0,2.3
服装家纺,S3502,7,578165998.64,11.17,0.36,6.36,93.28,0.9430000000000001,280.95,7059350701,1109960802,33032.0,False,23.2189666390676,1187193600000,100,65523794.0,7744011519,报喜鸟,169.8341983571195,2.271,2.271,10.17175718686238,16.056,6.0,0.9500000000000001,1.872846986808876,15.32707522293405,SZ002154,0.01,67.16,1217611874,8.26,11,91730884.0,1.47
服装家纺,S3502,8,747596008.84,11.8,0.88,15.8,174.21,0.38,44.0,3043782515,192644463,36900.0,False,-6.145803264526462,1433865600000,100,27360747.0,5593595000,金发拉比,96.00929138353472,5.623,5.623,59.32144830900251,144.571,5.9,0.06,17.2900523614907,3.886600527682395,SZ002762,0.01,179.53,354025000,25.19,11,48523610.0,1.59
服装家纺,S3502,9,34304888.39,1.43,0.11,2.21,51.37,0.0,25.86,1278586176,578545781,11514.0,False,-41.12637298426493,1330358400000,100,-28165059.93,1574668855,ST摩登,-51.75818173718157,2.146,2.146,,49.571,5.24,0.0,3.567279544697342,4.43403501042826,SZ002656,0.01,-65.73,712519844,2.68,11,15526439.0,1.87
服装家纺,S3502,10,84013478.0,7.72,0.45,9.13,33.76,5.476,-7.25,3660947400,400980000,17000.0,False,20.01752344048937,1335369600000,100,-1459782.0,3660947400,奥康国际,55.37330180693827,1.003,1.003,8.376757286862262,50.599,5.18,0.33,1.164999139487482,1.946638601561464,SH603001,0.01,-45.96,400980000,2.3,11,9237396.0,3.03
服装家纺,S3502,11,17593979.0,4.71,0.15,3.12,113.7,0.0,44.0,1037721444,332603027,8812.0,False,-69.11836375671339,1506268800000,100,959470.0,1708735523,*ST拉夏,24.15138853808243,,,9.527007716453777,,5.05,0.0,1.752107184238643,-2179.45454279144,SH603157,0.01,-67.34,547671642,1.71,11,5686900.0,0.62
服装家纺,S3502,12,482932006.0,6.57,5.18,113.98,243.11,,201.02,8774599960,76983681,8073.0,False,6.61435463825657,1619366400000,100,-23296835.0,133014660000,华利集团,20.38575047305655,13.3,13.3,49.26476977963378,64.885,4.76,0.39,9.368597079813068,,SZ300979,0.01,49.97,1167000000,5.57,11,4287661.0,1.57
服装家纺,S3502,13,269659159.41,7.65,0.49,12.25,24.93,2.041,-7.3,23041989871,1880978765,51376.0,False,5.358858961936685,1299772800000,100,35890625.7,33045511555,森马服饰,112.4879347616718,2.778,2.778,6.069658834312613,28.967,4.17,0.08,2.094487355079466,9.644706930650022,SZ002563,0.01,10.11,2697592780,1.18,11,22213613.0,1.72
服装家纺,S3502,14,84287162.0,7.05,0.58,15.33,12.49,0.522,0.0,1490345624,97217588,36102.0,False,7.09341810396884,892656000000,100,562299.0,1490345624,浪莎股份,-9.293451334469538,2.876,2.876,32.21702029312777,79.066,3.93,0.07,4.086713406919668,3.670722499313991,SH600137,0.01,-9.82,97217588,5.76,11,5603204.0,2.3
服装家纺,S3502,15,95378526.59,5.11,0.5,13.6,14.04,4.412,28.17,11162735418,820789369,60492.0,False,14.64787532776117,1252512000000,100,3407206.0,11256255982,罗莱生活,41.00194652461959,2.514,2.514,14.39944042138563,16.163,3.82,0.29,2.109254462701595,16.07157385723566,SZ002293,0.01,190.59,827665881,0.86,11,7043724.0,1.89
服装家纺,S3502,16,177403711.0,7.5,0.76,24.62,29.1,3.249,44.0,3988841208,162016296,24686.0,False,25.28196881772844,1529596800000,100,4900235.0,11847144000,地素时尚,20.66468508908359,3.265,3.265,15.59578620076177,16.846,3.19,0.08,4.211372652876774,19.92000206824767,SH603587,0.01,0.72,481200000,4.46,11,7230857.0,1.93
服装家纺,S3502,17,111712973.9,6.98,0.41,16.75,-19.65,0.299,361.27,1005000000,60000000,2968.0,False,3.010233939444173,1603900800000,100,-1650786.0,4020000000,中胤时尚,6.578995556675804,4.115,4.115,44.36711786048508,38.586,2.51,0.06,6.538027859657705,,SZ300901,0.01,-47.49,240000000,11.1,11,6661906.0,2.66
服装家纺,S3502,18,208116192.0,6.9,0.8200000000000001,33.85,61.27,,44.02,1354338500,40010000,6591.0,False,7.029711628889745,1622390400000,100,2038522.0,13540338500,爱慕股份,16.7896142476919,3.123,3.123,23.4941401962819,27.452,2.48,0.09,3.901746948342484,,SH603511,0.01,34.38,400010000,15.34,11,6137297.0,1.09
服装家纺,S3502,19,164483194.0,8.78,0.22,9.1,62.82,1.319,44.07,2184000000,240000000,7098.0,False,-0.469314172713264,1496160000000,100,4135275.0,2184000000,日播时尚,5.375923919878245,2.638,2.638,21.11078047081527,,2.48,-0.22,2.480545125412705,-1.790026831869815,SH603196,0.01,13.48,240000000,7.56,11,18133674.0,1.67
服装家纺,S3502,20,56599317.2,6.06,0.26,10.99,21.3,0.0,44.0,871935324,79338974,6682.0,False,11.22753303478299,1496246400000,100,70039.0,1871766927,安奈儿,199.8078705909261,2.105,2.105,10.76894385496862,,2.42,0.18,1.394677322559061,-0.143507359806922,SZ002875,0.01,-16.26,170315462,6.55,11,5193685.0,1.7
服装家纺,S3502,21,105667933.91,4.19,0.14,6.59,27.52,1.517,65.77,4769200582,723702668,28326.0,False,9.886174943637037,1091721600000,100,799424.0,4979865300,七匹狼,,0.8310000000000001,0.8310000000000001,6.847135565387007,15.781,2.17,0.3,1.384168749476293,5.28439548455585,SZ002029,0.01,526.96,755670000,2.22,11,16072111.0,2.33
服装家纺,S3502,22,94570633.3,9.3,0.21,10.64,-10.66,0.5640000000000001,254.12,957600000,90000000,2482.0,False,-9.983200214040277,1608566400000,100,-3786828.449999999,3830400000,南山智尚,-5.862701531598313,2.457,2.457,10.8105926044216,42.216,2.01,0.0,2.779585030041918,,SZ300918,0.01,-33.5,360000000,10.02,11,9014028.0,2.52
服装家纺,S3502,23,76488976.82,6.31,0.29,14.87,-12.0,0.121,43.94,892198513,59999900,4914.0,False,11.41703851773068,1594137600000,100,-1425867.0,3568800000,酷特智能,-8.346037565734354,3.69,3.69,44.33635500272904,74.117,1.99,-0.07,5.404220331921278,6.139095418554179,SZ300840,0.01,108.83,240000000,8.66,11,5193026.0,1.29
服装家纺,S3502,24,44506233.0,3.34,0.18,9.76,2.18,7.172,43.98,3904997667,400102220,7874.0,False,46.46385634617398,1487001600000,100,1185587.0,3904997667,安正时尚,-10.56476661367292,1.4,1.4,5.229645813554048,19.63,1.88,0.0,1.015347491403776,6.941701239144621,SH603839,0.01,-34.18,400102220,1.14,11,4562484.0,1.85
服装家纺,S3502,25,38539167.0,4.11,0.11,6.44,2.66,5.443,43.98,2762207776,428914251,12621.0,False,4.743664687959326,1455724800000,100,1187629.0,2762207776,天创时尚,104.7381442390979,1.699,1.699,14.9457533553993,,1.74,-0.31,1.400149657541703,-22.20768690225723,SH603608,0.01,-12.54,428914251,1.4,11,6001140.0,1.68
服装家纺,S3502,26,61715805.17,4.27,0.46,29.03,61.28,0.0,44.0,725750000,25000000,3577.0,False,-1.960002680113171,1617638400000,100,1087035.0,2903000000,真爱美家,39.18550813683594,2.821,2.821,,22.633,1.61,0.0,3.209274407586334,,SZ003041,0.01,34.4,100000000,8.55,11,2136263.0,1.06
服装家纺,S3502,27,18228540.0,3.33,0.22,14.63,12.73,2.734,44.0,3901382100,266670000,10886.0,False,18.51623119699306,1511107200000,100,-1560138.0,3901382100,水星家纺,22.55213103518541,1.601,1.601,9.566134699135299,12.498,1.53,0.14,1.192604590543778,13.17171270512208,SH603365,0.01,-12.59,266670000,0.47,11,1249207.0,1.62
服装家纺,S3502,28,58087874.0,2.58,0.19,16.06,24.88,2.428,44.0,5340200713,332515611,20261.0,False,1.702867012418307,1429632000000,100,922978.0,5340200713,歌力思,-22.3519712347191,2.301,2.301,19.66626657146243,18.108,1.2,0.12,2.557938496596339,13.3170695802654,SH603808,0.01,26.66,332515611,1.09,11,3626909.0,1.74
服装家纺,S3502,29,29350164.99,2.42,0.03,2.92,-9.88,0.0,37.89,2429440000,832000000,23301.0,False,24.60232785037795,1287072000000,100,1934225.0,2429440000,嘉麟杰,-5.29131442890548,2.607,2.607,14.26767544965768,141.85,1.04,0.0,1.963916166868304,1.846441538348582,SZ002486,0.01,-21.09,832000000,1.21,11,10070500.0,1.96
服装家纺,S3502,30,62543675.0,3.92,0.06,5.93,1.19,0.0,-49.79,2519429270,424861597,38057.0,False,-10.22639238776298,729187200000,100,-1837707.0,2519429270,龙头股份,-6.508647994170291,1.638,1.638,10.0299256904843,,1.02,-0.34,0.779486485679964,-11.33838083932823,SH600630,0.01,7.8,424861597,2.51,11,10675713.0,0.8300000000000001
服装家纺,S3502,31,22653979.5,3.4,0.07,7.71,6.63,6.485,35.3,3743941189,485595485,38596.0,False,6.539060177380707,1262102400000,100,1323919.0,6376625098,富安娜,4.922248860604507,1.752,1.752,7.447600506698555,11.967,0.92,0.0,2.13223217930571,14.65034694599971,SZ002327,0.01,113.18,827059027,0.61,11,2944957.0,1.55
服装家纺,S3502,32,115936673.5,1.79,0.08,9.56,48.22,0.0,152.88,6752440959,706322276,36856.0,False,-16.12772433222215,1256832000000,100,16162986.0,8448192898,探路者,,3.983,3.983,99.34491625866806,,0.84,0.0,8.859766964324018,-11.3082866114132,SZ300005,0.01,176.2,883702186,1.72,11,12154950.0,0.74
服装家纺,S3502,33,40729682.25,5.49,0.02,2.39,-54.3,0.0,44.01,1285793963,537989106,20691.0,False,-47.80229507324385,1435248000000,100,-267688.0,1285793963,ST柏龙,-21.99923176093839,0.636,0.636,13.3935560990966,,0.84,0.0,2.289638015567816,-17.30162623544067,SZ002776,0.01,-60.58,537989106,3.18,11,17115825.0,0.85
服装家纺,S3502,34,35927525.0,2.87,0.04,5.61,-9.66,3.565,10.35,1614277500,287750000,11864.0,False,9.03541492408213,1342108800000,100,1384577.0,1963500000,乔治白,11.73741240947661,1.636,1.636,10.8854120023159,13.524,0.72,-0.18,1.745906755627049,12.38032793364154,SZ002687,0.01,-1.64,350000000,2.22,11,6388650.0,2.29
服装家纺,S3502,35,88104945.48,3.18,0.01,1.58,-29.46,0.0,14.0,4017721590,2542861766,38147.0,False,-23.25436418848672,1289923200000,100,572946.0,4886411357,搜于特,,1.463,1.463,,,0.64,0.64,0.5690227917452101,-44.18137251372021,SZ002503,0.01,-22.24,3092665416,2.21,11,56320006.0,1.2
服装家纺,S3502,36,14015720.0,1.99,0.08,14.64,-33.39,0.0,44.02,2316670405,158242514,5205.0,False,12.90696757937257,1489334400000,100,-450108.0,2316670405,康隆达,19.7603677697473,2.128,2.128,,26.479,0.55,0.21,2.077056283417116,8.210715847780731,SH603665,0.01,-9.28,158242514,0.61,11,964132.0,1.01
服装家纺,S3502,37,275662239.0,9.95,0.03,5.56,-38.9,0.0,43.98,2746789019,494026802,12022.0,False,-11.72605011379111,1502985600000,100,-22657789.0,2757803379,ST起步,,1.759,1.759,1582.587706543995,,0.54,0.0,3.300094523852146,-17.70794469244032,SH603557,0.01,-47.14,496007802,10.17,11,50241600.0,4.12
服装家纺,S3502,38,13323299.0,2.11,0.04,8.11,1.12,0.0,44.0,3186764883,392942649,12016.0,False,3.730907078747014,1422288000000,100,317760.0,3186764883,健盛集团,,1.475,1.475,14.62714368645372,,0.5,0.12,1.961900403584818,-19.8422942545152,SH603558,0.01,18.78,392942649,0.42,11,1646750.0,1.55
服装家纺,S3502,39,6993425.0,2.33,0.02,4.31,-15.49,0.0,1.5,2344507144,543969175,7438.0,False,-7.06696309580519,1287072000000,100,894642.0,2344640000,希努尔,,1.077,1.077,,,0.47,0.23,1.564032186726862,-0.261260780706574,SZ002485,0.01,-52.74,544000000,0.3,11,1624000.0,1.12
服装家纺,S3502,40,789804618.8,11.03,0.01,3.91,152.26,0.0,36.13,9823875000,2512500000,,False,-24.47678741521216,1219852800000,100,-5630709.0,9823875000,美邦服饰,127.6476644957462,7.519,7.519,22.23635206911526,,0.26,0.26,2.658249448164734,-33.15933603565385,SZ002269,0.01,-41.52,2512500000,8.15,11,204648655.0,1.35
服装家纺,S3502,41,4795689.69,1.94,0.0,8.25,-26.01,0.0,62.86,1151908313,139625250,9148.0,False,-16.79357797020036,1302537600000,100,0.0,1188082500,ST步森,18.84175126227232,6.496,6.496,,,0.0,0.0,5.077563009392986,-63.24933804429227,SZ002569,0.01,-38.42,144010000,0.42,11,581051.0,0.9
服装家纺,S3502,42,33806172.25,2.26,0.0,3.98,-19.35,1.508,17.98,1903395837,478240160,19939.0,False,10.080209797767,1272470400000,100,4648623.0,3017880543,梦洁股份,-15.69724048893118,1.638,1.638,14.28279549924572,61.897,0.0,0.0,1.278560253471634,2.572071508056104,SZ002397,0.01,-14.06,758261443,1.77,11,8467124.0,1.38
服装家纺,S3502,43,252498061.0,7.3,-0.02,53.26,80.46,1.502,43.99,25390522095,476727790,14693.0,False,32.95790138836021,1483891200000,100,14393674.0,25390522095,太平鸟,207.0987666258382,6.193,6.193,22.27595354226233,27.982,-0.04,-0.19,2.378680193202259,23.80349042946269,SH603877,0.01,144.5,476727790,0.99,11,4725398.0,3.69
服装家纺,S3502,44,91336340.0,3.57,-0.04,14.23,30.4,3.514,-13.05,8177086645,574637150,33380.0,False,11.03796766684601,1306684800000,100,-6698671.0,8177086645,九牧王,2.715975668989778,1.902,1.902,27.62426501294341,20.204,-0.28,0.85,2.815654878914048,9.384572308084982,SH601566,0.01,9.36,574637150,1.11,11,6399422.0,0.56
服装家纺,S3502,45,14817470.0,1.72,-0.01,2.89,-4.81,4.152,137.84,7321112476,2533256912,17472.0,False,-5.690218693360027,978883200000,100,-352158.0,7321112476,红豆股份,-16.39758517773451,2.141,2.141,168.2639536742019,54.247,-0.34,0.0,3.18317514598374,3.696725504868153,SH600400,0.01,107.05,2533256912,0.2,11,5115963.0,1.13
服装家纺,S3502,46,19549291.2,2.74,-0.03,6.17,-4.49,0.0,24.97,2286932354,370653542,10358.0,False,21.38485997651072,1323014400000,100,-2010887.0,2834205005,棒杰股份,56.85178223506626,3.673,3.673,24.39711789062261,44.743,-0.48,-0.16,4.382085904388543,8.600849256606631,SZ002634,0.01,94.29,459352513,0.85,11,3161680.0,1.2
服装家纺,S3502,47,72015820.28,3.36,-0.14,28.14,141.85,0.782,456.74,966958414,34362417,2400.0,False,39.84057449984211,1615392000000,100,-929688.0,4078264155,恒辉安防,19.18315858215236,4.613,4.613,35.44771710309061,37.609,-0.5,-0.07,4.45452168739856,,SZ300952,0.01,-47.49,144927653,7.38,11,2535025.0,0.87
服装家纺,S3502,48,5895983.0,1.61,-0.03,3.7,0.8200000000000001,1.351,147.12,3899900170,1054027073,12448.0,False,-5.189797335212399,760291200000,100,-884396.0,3899900170,益民集团,199.8704568531736,1.462,1.462,17.06682149801053,18.253,-0.8,0.27,3.566377082776847,8.306054904396646,SH600824,0.01,525.11,1054027073,0.15,11,1588468.0,1.07
服装家纺,S3502,49,11554597.0,2.19,-0.04,3.62,-8.59,0.0,28.64,1067974344,295020537,26013.0,False,-1.618814358661369,1288627200000,100,-1800808.0,1395730161,华斯股份,,0.903,0.903,12.62785675213269,,-1.09,0.28,3.893293554570057,-19.97095835563506,SZ002494,0.01,-69.88,385560818,1.08,11,3176900.0,1.08
